md5,content,phone,conntime,recitime,lng,lat
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489017913000,1489018622000,116.59134674,39.85700607
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489020279000,1489020371000,116.41372681,39.96902084
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489019821000,1489020371000,116.41303253,39.96997452
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489019780000,1489020371000,116.4116745,39.96899033
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489019770000,1489020371000,116.41372681,39.96902084
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489019757000,1489020371000,116.41303253,39.96997452
706add9bc9d43952a0acd8cc37d80286,"你好，本公司代开各行各业正规发票，如材料费、建筑费，对公转账，电话13121927707王经理，请保存以备急用。
",01074588457,1489020467000,1489020467000,116.4295578,39.80534744
706add9bc9d43952a0acd8cc37d80286,"你好，本公司代开各行各业正规发票，如材料费、建筑费，对公转账，电话13121927707王经理，请保存以备急用。
",01074588457,1489020328000,1489020467000,116.41871643,39.79920578
706add9bc9d43952a0acd8cc37d80286,"你好，本公司代开各行各业正规发票，如材料费、建筑费，对公转账，电话13121927707王经理，请保存以备急用。
",01074588457,1489020308000,1489020467000,116.41892242,39.79842377
706add9bc9d43952a0acd8cc37d80286,"你好，本公司代开各行各业正规发票，如材料费、建筑费，对公转账，电话13121927707王经理，请保存以备急用。
",01074588457,1489020232000,1489020467000,116.41871643,39.79920578
706add9bc9d43952a0acd8cc37d80286,"你好，本公司代开各行各业正规发票，如材料费、建筑费，对公转账，电话13121927707王经理，请保存以备急用。
",01074588457,1489020223000,1489020467000,116.41898346,39.8022728
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489017646000,1489020510000,116.65576935,39.89045334
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489014189000,1489020510000,116.65576935,39.89045334
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489010731000,1489020510000,116.65576935,39.89045334
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489007273000,1489020510000,116.65576935,39.89045334
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489003817000,1489020510000,116.65576935,39.89045334
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489014778000,1489020702000,116.70292664,39.88088989
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489014700000,1489020702000,116.68549347,39.89204025
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489014660000,1489020702000,116.70292664,39.88088989
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489014660000,1489020702000,116.68549347,39.89204025
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489020699000,1489020698000,116.65788269,39.90165329
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489014676000,1489020698000,116.65788269,39.90165329
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489009316000,1489020698000,116.65586853,39.90077591
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489006842000,1489020698000,116.65626526,39.901474
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1488979670000,1489020698000,116.65788269,39.90165329
f8359f5dccc485195d04c482591ab222,"您好，本公司为您代开各行业（发票）普通机打，新版营改增，点低。联系电话：13311537570王经理
",13311537570,1489020875000,1489020947000,116.41729736,40.0773735
f8359f5dccc485195d04c482591ab222,"您好，本公司为您代开各行业（发票）普通机打，新版营改增，点低。联系电话：13311537570王经理
",13311537570,1489011308000,1489020947000,116.41669464,40.07938766
f8359f5dccc485195d04c482591ab222,"您好，本公司为您代开各行业（发票）普通机打，新版营改增，点低。联系电话：13311537570王经理
",13311537570,1489011288000,1489020947000,116.41669464,40.07938766
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489021072000,1489021078000,116.64167023,39.90716171
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489020856000,1489021078000,116.65809631,39.90487289
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489020804000,1489021078000,116.65757751,39.90765381
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489020685000,1489021078000,116.65856171,39.90500641
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489020649000,1489021078000,116.65809631,39.90487289
7ea86f5e7a8fa5d0c0cbf430c3162fd8,"本公司专业代开北京各行业正规机打发票。长期有效，保真，15321817619李经理，打扰敬请谅解
",13141256676,1489016610000,1489016621000,116.57659149,39.91038132
7ea86f5e7a8fa5d0c0cbf430c3162fd8,"本公司专业代开北京各行业正规机打发票。长期有效，保真，15321817619李经理，打扰敬请谅解
",13141256676,1489016539000,1489016621000,116.57659149,39.91038132
7ea86f5e7a8fa5d0c0cbf430c3162fd8,"本公司专业代开北京各行业正规机打发票。长期有效，保真，15321817619李经理，打扰敬请谅解
",13141256676,1489016533000,1489016621000,116.57684326,39.90925598
7ea86f5e7a8fa5d0c0cbf430c3162fd8,"本公司专业代开北京各行业正规机打发票。长期有效，保真，15321817619李经理，打扰敬请谅解
",13141256676,1489016528000,1489016621000,116.57659149,39.91038132
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489021418000,1489021520000,116.64450836,39.90638733
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489021413000,1489021520000,116.63766479,39.90362549
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489021400000,1489021520000,116.64450836,39.90638733
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489021149000,1489021520000,116.64450836,39.90638733
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489020893000,1489021520000,116.64450836,39.90638733
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489021409000,1489021543000,116.44042969,39.96612167
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489021397000,1489021543000,116.43503571,39.96649933
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489020729000,1489021543000,116.43771362,39.96637726
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489020717000,1489021543000,116.4394989,39.96804428
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489020311000,1489021543000,116.43771362,39.96637726
c907f4dcb1be324c766977f036f63924,"你好，本公司长期开各种发票电话13366567365王
",1353698523,1489020800000,1489021557000,116.44257355,39.96437454
c907f4dcb1be324c766977f036f63924,"你好，本公司长期开各种发票电话13366567365王
",1353698523,1489020779000,1489021557000,116.44096375,39.96263885
c907f4dcb1be324c766977f036f63924,"你好，本公司长期开各种发票电话13366567365王
",1353698523,1489020674000,1489021557000,116.44257355,39.96437454
c907f4dcb1be324c766977f036f63924,"你好，本公司长期开各种发票电话13366567365王
",1353698523,1489020653000,1489021557000,116.44096375,39.96263885
c907f4dcb1be324c766977f036f63924,"你好，本公司长期开各种发票电话13366567365王
",1353698523,1489020538000,1489021557000,116.44257355,39.96437454
7b9c9d762d89b39bc625a1ae09ed36b3,"幸福里小区,电梯洋房,70年大产权.现加推十二套特价房,一楼前后带绿化院,超宽楼间距,全市稀缺.询88306333 17660211088 
",88306333,1489021608000,1489021611000,116.4618988,39.93069458
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489015403000,1489021702000,116.44779205,39.96157074
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489015403000,1489021702000,116.44779205,39.96157074
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489013742000,1489021702000,116.45007324,39.96582413
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489013731000,1489021702000,116.46057892,39.96765518
119555006fb51b60053c7a55a9f1cc82,"你好，我是开发票的有意者电话联系13366567863刘
",1387569823,1489012770000,1489021702000,116.45007324,39.96582413
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489021998000,1489022055000,116.37120819,39.8461113
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489021660000,1489022055000,116.36909485,39.84613037
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489021640000,1489022055000,116.37120819,39.8461113
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489021615000,1489022055000,116.36909485,39.84613037
8c7cdd0acaa53f7ce0174afce921d539,"您好，本公司代开北京市，各行业正规发票，税务局可查，验后付款。周经理：13264089358
",1326408935,1489022115000,1489022115000,116.5535965,39.90914917
8c7cdd0acaa53f7ce0174afce921d539,"您好，本公司代开北京市，各行业正规发票，税务局可查，验后付款。周经理：13264089358
",1326408935,1489016656000,1489022115000,116.55435944,39.91114044
8c7cdd0acaa53f7ce0174afce921d539,"您好，本公司代开北京市，各行业正规发票，税务局可查，验后付款。周经理：13264089358
",1326408935,1488990991000,1489022115000,116.55435944,39.91114044
8c7cdd0acaa53f7ce0174afce921d539,"您好，本公司代开北京市，各行业正规发票，税务局可查，验后付款。周经理：13264089358
",1326408935,1488990988000,1489022115000,116.55449677,39.91119003
8c7cdd0acaa53f7ce0174afce921d539,"您好，本公司代开北京市，各行业正规发票，税务局可查，验后付款。周经理：13264089358
",1326408935,1488990981000,1489022115000,116.5535965,39.90914917
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489013464000,1489022189000,116.64525604,39.90674591
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489013456000,1489022189000,116.64860535,39.90699005
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489010855000,1489022189000,116.64525604,39.90674591
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489002882000,1489022189000,116.64860535,39.90699005
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1488993985000,1489022189000,116.64525604,39.90674591
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489022217000,1489022252000,116.41815948,39.90132523
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489022078000,1489022252000,116.41862488,39.89788055
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489022005000,1489022252000,116.41815948,39.90132523
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489021974000,1489022252000,116.41881561,39.90098572
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489022414000,1489022418000,116.34172821,39.77109528
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489021976000,1489022418000,116.32925415,39.77866364
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489019441000,1489022418000,116.32925415,39.77866364
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489019431000,1489022418000,116.33061981,39.77676392
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489022841000,1489022841000,116.33130646,39.78447723
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489015298000,1489022841000,116.33130646,39.78447723
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489015288000,1489022841000,116.33130646,39.78447723
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489015168000,1489022841000,116.33238983,39.78632355
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489015165000,1489022841000,116.33238983,39.78632355
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489023355000,1489023363000,116.45085144,39.86426544
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489023241000,1489023363000,116.42058563,39.85723114
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489023232000,1489023363000,116.42190552,39.85731888
7fd594613904af646780c246c852af9d,"公司代开各行各业正规增值税发票，如材料，房租，广告咨询，科技培训，服务等点滴保真电话：15313309658
",15313309658,1489023179000,1489023363000,116.42058563,39.85723114
9bd9f93d669bd1f50fd8a42a17aaa404,"房管家，开业啦！房租买卖,租赁二手房联系电话:2801756 地址:世纪大街北侧紫金苑底商B5    
",2801756,1489023566000,1489023566000,116.46194458,39.93484497
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489023587000,1489023587000,116.65656281,39.90675354
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489018952000,1489023587000,116.65656281,39.90675354
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489018710000,1489023587000,116.65757751,39.90765381
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489015249000,1489023587000,116.67062378,39.92812347
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1489015242000,1489023587000,116.67062378,39.92812347
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489022966000,1489024311000,116.30937958,39.85012436
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489022931000,1489024311000,116.28939819,39.83633041
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489022930000,1489024311000,116.30937958,39.85012436
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489021507000,1489024311000,116.28939819,39.83633041
fb62e6ba2a729b1c65d17e36d571d94d,"你好，本公司代开北京市各行各业（发票），价格低，保真，可验后付款，13121871848李
",10068888888,1489021481000,1489024311000,116.30937958,39.85012436
1c343f671b2d15c5bbd3257b6a522d4c,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款，周经理；13264089358
",1325888569,1489021731000,1489024519000,116.48777008,39.9188652
1c343f671b2d15c5bbd3257b6a522d4c,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款，周经理；13264089358
",1325888569,1489021714000,1489024519000,116.48972321,39.91782379
1c343f671b2d15c5bbd3257b6a522d4c,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款，周经理；13264089358
",1325888569,1489021702000,1489024519000,116.48777008,39.9188652
1c343f671b2d15c5bbd3257b6a522d4c,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款，周经理；13264089358
",1325888569,1489020798000,1489024519000,116.48937225,39.92022705
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1488965580000,1489024838000,116.35983276,39.84651566
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1488962710000,1489024838000,116.35983276,39.84651566
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1488947715000,1489024838000,116.35945129,39.84616852
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1488887905000,1489024838000,116.35983276,39.84651566
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489024105000,1489024956000,116.4777832,39.93120575
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489023919000,1489024956000,116.47827911,39.9291954
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489021445000,1489024956000,116.4786377,39.92853928
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489018242000,1489024956000,116.47946167,39.93125153
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489015436000,1489024956000,116.47946167,39.93125153
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489024629000,1489025086000,116.36908722,39.85612106
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489023186000,1489025086000,116.36908722,39.85612106
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489023186000,1489025086000,116.36908722,39.85612106
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489023186000,1489025086000,116.36908722,39.85612106
50029bcba802e0006da902ef937fa389,"你好，本公司代开各行各业正规发票，如材料费，建筑费和对公转账，电话18511567719李梅，请保存以备急用！
",01055664581,1489023186000,1489025086000,116.36908722,39.85612106
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489025336000,1489025692000,116.50428772,39.93664551
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489025313000,1489025692000,116.51030731,39.93801498
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489025288000,1489025692000,116.5020752,39.93629837
e4ab6fce068fd0c51e115deb6df6e744,"您好，代开北京各行业正规机打发票，税点低，验后付款。联系13366769919李强
",18888888888,1489024730000,1489025692000,116.50428772,39.93664551
95963cf35e3e68c6781cd93d6b9aed68,"万邦家政诚聘正式职工，年龄25-50岁。男女各两名。公休+基本工资+奖金+满勤奖+工作餐：垂询电话：6429927，6454002  
",03126454002,1489026249000,1489026257000,116.46959686,39.92772293
92691b459388b98621198a727e0c0970,"尊敬中行用户:您的账户积分1000分即到期，将于24小时后清零，请登录我行网址 wap.bocrr.cc 兑换500元现金 【中国银行】
",95566,1489026296000,1489026363000,116.48988342,39.9256134
92691b459388b98621198a727e0c0970,"尊敬中行用户:您的账户积分1000分即到期，将于24小时后清零，请登录我行网址 wap.bocrr.cc 兑换500元现金 【中国银行】
",95566,1489026286000,1489026363000,116.49002838,39.92300415
92691b459388b98621198a727e0c0970,"尊敬中行用户:您的账户积分1000分即到期，将于24小时后清零，请登录我行网址 wap.bocrr.cc 兑换500元现金 【中国银行】
",95566,1489026268000,1489026363000,116.49029541,39.92333221
92691b459388b98621198a727e0c0970,"尊敬中行用户:您的账户积分1000分即到期，将于24小时后清零，请登录我行网址 wap.bocrr.cc 兑换500元现金 【中国银行】
",95566,1489026266000,1489026363000,116.49247742,39.92301178
9fa240c80a2f373bc1eb120334b0ee51,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款。周经理：13264089358
",1390100558,1489020925000,1489026519000,116.29984283,39.98508453
9fa240c80a2f373bc1eb120334b0ee51,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款。周经理：13264089358
",1390100558,1489020715000,1489026519000,116.29984283,39.98508453
9fa240c80a2f373bc1eb120334b0ee51,"您好，本公司代开北京市各行业正规发票，税务局可查，可验后付款。周经理：13264089358
",1390100558,1489007274000,1489026519000,116.29984283,39.98508453
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1488994002000,1489019576000,116.32422638,39.94956589
c7b101036fbe2b1dadd5517b6b94b1d3,"您好，本公司代开北京各行业正规机打发票 点底保真 可查可验 验后付款电话13126651118张
",13126651118,1488993891000,1489019576000,116.44900513,39.83236313
